id,perturbation,db_id,train_idx,question,pre_ok,baseline_sql,baseline_ok,latency_baseline_s,baseline_tokens_in,baseline_tokens_out,refreshed_schema_sql,refreshed_schema_ok,latency_refreshed_schema_s,refreshed_tokens_in,refreshed_tokens_out,error_feedback_sql,error_feedback_ok,error_feedback_retry,latency_error_feedback_s,error_feedback_tokens_in,error_feedback_tokens_out,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_mcp_s,mcp_tokens_in,mcp_tokens_out,backend
evo_ts_00089,TABLE_SPLIT,financial,89,How many accounts who choose issuance after transaction are staying in East Bohemia region?,0,"SELECT COUNT(DISTINCT a.account_id)
FROM account a
JOIN disp d ON a.account_id = d.account_id
JOIN client c ON d.client_id = c.client_id
JOIN district dis ON c.district_id = dis.district_id
WHERE a.frequency = 'issuance after transaction' AND dis.A2 = 'East Bohemia'",0,1.7495,302,76,"SELECT COUNT(DISTINCT a.account_id) 
FROM account_info a
JOIN account_district ad ON a.account_id = ad.account_id
JOIN district d ON ad.district_id = d.district_id
WHERE a.frequency = 'issuance after transaction' AND d.A2 = 'East Bohemia'",0,1.3388,320,68,"SELECT COUNT(DISTINCT a.account_id)
FROM ""account"" a
JOIN disp d ON a.account_id = d.account_id
JOIN client c ON d.client_id = c.client_id
JOIN district dis ON c.district_id = dis.district_id
WHERE a.frequency = 'issuance after transaction' AND dis.A2 = 'East Bohemia'",0,1,1.3451,407,78,"SELECT COUNT(DISTINCT a.account_id)
FROM account_info AS a
JOIN account_district AS ad ON a.account_id = ad.account_id
JOIN disp AS d ON a.account_id = d.account_id
JOIN client AS c ON d.client_id = c.client_id
JOIN district AS dis ON ad.district_id = dis.district_id
WHERE a.frequency = 'issuance after transaction' AND dis.A2 = 'East Bohemia'",ast,silent_failure_suspected,0,2.5574,540,96,openai_compat
evo_ts_00090,TABLE_SPLIT,financial,90,How many accounts who have region in Prague are eligible for loans?,0,"SELECT COUNT(DISTINCT a.account_id)
FROM account a
JOIN district d ON a.district_id = d.district_id
WHERE d.A2 = 'Prague'
AND a.account_id NOT IN (
    SELECT account_id
    FROM loan
    WHERE status IN ('A', 'B', 'C')
)",0,2.428,298,70,"SELECT COUNT(DISTINCT a.account_id)
FROM account a
JOIN district d ON a.district_id = d.district_id
JOIN disp dp ON a.account_id = dp.account_id
JOIN client c ON dp.client_id = c.client_id
LEFT JOIN AccountLoan al ON a.account_id = al.account_id
WHERE d.A2 = 'Prague' AND al.loan_id IS NULL",0,1.2262,315,85,"SELECT COUNT(DISTINCT a.account_id)
FROM account a
JOIN district d ON a.district_id = d.district_id
WHERE d.A2 = 'Prague'
AND a.account_id NOT IN (
    SELECT account_id
    FROM loan
    WHERE status IN ('A', 'B', 'C', 'D')
)",0,1,1.5318,397,73,"SELECT COUNT(DISTINCT a.account_id) 
FROM account AS a 
JOIN district AS d ON a.district_id = d.district_id 
WHERE d.A2 = 'Prague' 
AND NOT a.account_id IN (
    SELECT account_id 
    FROM AccountLoan 
    JOIN LoanDetails ON AccountLoan.loan_id = LoanDetails.loan_id 
    WHERE LoanDetails.status LIKE '%A%' 
    OR LoanDetails.status LIKE '%B%' 
    OR LoanDetails.status LIKE '%C%'
)",ast,silent_failure_suspected,0,3.1953,1126,198,openai_compat
evo_ts_00091,TABLE_SPLIT,financial,91,"The average unemployment ratio of 1995 and 1996, which one has higher percentage?",1,"SELECT 
    CASE 
        WHEN AVG(CASE WHEN A5 = '1995' THEN A9 END) > AVG(CASE WHEN A5 = '1996' THEN A9 END) THEN '1995'
        ELSE '1996'
    END AS year_with_higher_unemployment
FROM district
WHERE A5 IN ('1995', '1996')",0,1.5152,304,80,"SELECT 
    CASE 
        WHEN AVG(CASE WHEN A15 = 1995 THEN A14 END) > AVG(CASE WHEN A15 = 1996 THEN A14 END) THEN '1995'
        ELSE '1996'
    END AS year_with_higher_unemployment
FROM 
    district_avg
WHERE 
    A15 IN (1995, 1996)",1,1.6819,321,83,"SELECT 
    CASE 
        WHEN AVG(CASE WHEN A5 = '1995' THEN A9 END) > AVG(CASE WHEN A5 = '1996' THEN A9 END) THEN '1995'
        ELSE '1996'
    END AS year_with_higher_unemployment
FROM ""district""
WHERE A5 IN ('1995', '1996')",0,1,1.2967,413,81,"SELECT CASE 
    WHEN AVG(CASE WHEN district_info.A5 = '1995' THEN district_numbers.A9 END) > AVG(CASE WHEN district_info.A5 = '1996' THEN district_numbers.A9 END) 
    THEN '1995' 
    ELSE '1996' 
END AS year_with_higher_unemployment 
FROM district_info 
JOIN district_numbers ON district_info.district_id = district_numbers.district_id 
WHERE district_info.A5 IN ('1995', '1996')",ast,valid,1,1.5375,535,108,openai_compat
evo_ts_00092,TABLE_SPLIT,financial,92,List out the no. of districts that have female average salary is more than 6000 but less than 10000?,0,"SELECT COUNT(DISTINCT d.district_id)
FROM district d
JOIN client c ON d.district_id = c.district_id
JOIN disp dp ON c.client_id = dp.client_id
JOIN account a ON dp.account_id = a.account_id
JOIN trans t ON a.account_id = t.account_id
WHERE c.gender = 'F' 
GROUP BY d.district_id
HAVING AVG(CASE WHEN t.type = 'credit' THEN t.amount ELSE 0 END) BETWEEN 6000 AND 10000",0,2.0101,310,112,"SELECT COUNT(DISTINCT d.district_id)
FROM district_extra de
JOIN district_info di ON de.district_id = di.district_id
JOIN client c ON c.district_id = di.district_id
WHERE c.gender = 'F' AND de.A12 > 6000 AND de.A12 < 10000",0,1.752,327,72,"SELECT COUNT(DISTINCT d.district_id)
FROM district d
JOIN client c ON d.district_id = c.district_id
JOIN disp dp ON c.client_id = dp.client_id
JOIN account a ON dp.account_id = a.account_id
JOIN trans t ON a.account_id = t.account_id
WHERE c.gender = 'F' 
GROUP BY d.district_id
HAVING AVG(CASE WHEN t.type = 'credit' THEN t.amount ELSE 0 END) BETWEEN 6000 AND 10000",0,1,1.5659,451,112,"SELECT COUNT(DISTINCT di.district_id) 
FROM district_info AS di 
JOIN client AS c ON di.district_id = c.district_id 
JOIN disp AS dp ON c.client_id = dp.client_id 
JOIN account AS a ON dp.account_id = a.account_id 
JOIN trans AS t ON a.account_id = t.account_id 
WHERE c.gender = 'F' 
GROUP BY di.district_id 
HAVING AVG(CASE WHEN t.type = 'credit' THEN t.amount ELSE 0 END) > 6000 
   AND AVG(CASE WHEN t.type = 'credit' THEN t.amount ELSE 0 END) < 10000",ast,silent_failure_suspected,0,5.7529,1223,259,openai_compat
evo_ts_00846,TABLE_SPLIT,formula_1,846,Please list the reference names of the drivers who are eliminated in the first period in race number 20.,0,"SELECT d.driverRef
FROM qualifying q
JOIN drivers d ON q.driverId = d.driverId
WHERE q.raceId = 20 AND q.q2 IS NULL AND q.q3 IS NULL",0,1.5027,458,46,"SELECT di.driverRef
FROM qualifying q
JOIN DriverInfo di ON q.driverId = di.driverId
WHERE q.raceId = 20 AND q.q2 IS NULL AND q.q3 IS NULL",0,1.4899,475,47,"SELECT d.driverRef
FROM qualifying q
JOIN drivers d ON q.driverId = d.driverId
WHERE q.raceId = 20 AND q.q2 IS NULL AND q.q3 IS NULL",0,1,2.1645,533,46,"SELECT di.driverRef 
FROM qualifying AS q 
JOIN DriverInfo AS di ON q.driverId = di.driverId 
WHERE q.raceId = 20 AND q.q2 IS NULL AND q.q3 IS NULL",ast,valid,0,1.5712,662,49,openai_compat
evo_ts_00847,TABLE_SPLIT,formula_1,847,What is the surname of the driver with the best lap time in race number 19 in the second qualifying period?,1,"SELECT d.surname
FROM qualifying q
JOIN drivers d ON q.driverId = d.driverId
WHERE q.raceId = 19
ORDER BY q.q2 ASC
LIMIT 1",0,2.1922,460,45,"SELECT d.surname
FROM QualifyingDetails qd
JOIN drivers d ON qd.qualifyId = d.driverId
WHERE qd.raceId = 19 AND qd.q2 IS NOT NULL
ORDER BY CAST(qd.q2 AS TIME) ASC
LIMIT 1",0,1.3375,480,64,"SELECT d.surname
FROM qualifying q
JOIN drivers d ON q.driverId = d.driverId
JOIN races r ON q.raceId = r.raceId
WHERE r.round = 19 AND q.q2 IS NOT NULL
ORDER BY q.q2 ASC
LIMIT 1",0,1,1.1996,534,64,"SELECT d.surname 
FROM DriverQualifying AS dq 
JOIN QualifyingDetails AS qd ON dq.qualifyId = qd.qualifyId 
JOIN drivers AS d ON dq.driverId = d.driverId 
WHERE qd.raceId = 19 
ORDER BY qd.q2 ASC 
LIMIT 1",ast,valid,1,1.3685,672,70,openai_compat
evo_ts_00848,TABLE_SPLIT,formula_1,848,Please list the year during which the race is held on circuits in Shanghai.,1,"SELECT DISTINCT r.year
FROM races r
JOIN circuits c ON r.circuitId = c.circuitId
WHERE c.location = 'Shanghai'",0,0.9403,452,34,"SELECT DISTINCT r.year
FROM races r
JOIN CircuitDetails cd ON r.circuitId = cd.circuitId
JOIN CircuitLocation cl ON cd.circuitId = cl.circuitId
WHERE cl.location = 'Shanghai'",1,1.3256,461,50,"SELECT DISTINCT r.year
FROM races r
JOIN circuits c ON r.circuitId = c.circuitId
WHERE c.location = 'Shanghai'",0,1,1.0513,515,34,"SELECT DISTINCT r.year 
FROM races AS r 
JOIN CircuitLocation AS cl ON r.circuitId = cl.circuitId 
WHERE cl.location = 'Shanghai'",ast,valid,1,2.0105,631,37,openai_compat
evo_ts_00849,TABLE_SPLIT,formula_1,849,Where can the introduction of the races held on Circuit de Barcelona-Catalunya be found?,0,"SELECT url 
FROM races 
JOIN circuits ON races.circuitId = circuits.circuitId 
WHERE circuits.name = 'Circuit de Barcelona-Catalunya'",0,1.0929,455,35,"SELECT url 
FROM CircuitDetails 
WHERE name = 'Circuit de Barcelona-Catalunya'",1,1.0754,464,22,"SELECT url 
FROM races 
JOIN circuits ON races.circuitId = circuits.circuitId 
WHERE circuits.name = 'Circuit de Barcelona-Catalunya'",0,1,1.0188,519,35,"SELECT url 
FROM races 
JOIN CircuitDetails ON races.circuitId = CircuitDetails.circuitId 
WHERE CircuitDetails.name = 'Circuit de Barcelona-Catalunya'",ast,execution_error,0,0.9717,633,38,openai_compat
evo_ts_01312,TABLE_SPLIT,student_club,1312,What's Angela Sanders's major?,1,"SELECT major.major_name
FROM member
JOIN major ON member.link_to_major = major.major_id
WHERE member.first_name = 'Angela' AND member.last_name = 'Sanders'",0,1.0308,269,41,"SELECT md.major_name
FROM member m
JOIN MajorDetails md ON m.link_to_major = md.major_id
WHERE m.first_name = 'Angela' AND m.last_name = 'Sanders'",1,0.8831,279,44,"SELECT major.major_name
FROM member
JOIN major ON member.link_to_major = major.major_id
WHERE member.first_name = 'Angela' AND member.last_name = 'Sanders'",0,1,1.7285,339,41,"SELECT MajorDetails.major_name 
FROM member 
JOIN MajorDetails ON member.link_to_major = MajorDetails.major_id 
WHERE member.first_name = 'Angela' AND member.last_name = 'Sanders'",ast,silent_failure_suspected,1,1.2817,454,44,openai_compat
evo_ts_01313,TABLE_SPLIT,student_club,1313,How many students in the Student_Club are from the College of Engineering?,1,"SELECT COUNT(*) 
FROM member 
JOIN major ON member.link_to_major = major.major_id 
WHERE major.college = 'College of Engineering'",0,1.0391,278,33,"SELECT COUNT(*) 
FROM member 
JOIN MajorAffiliation ON member.link_to_major = MajorAffiliation.major_id 
WHERE MajorAffiliation.college = 'College of Engineering'",1,1.0945,288,39,"SELECT COUNT(*) 
FROM member 
JOIN major ON member.link_to_major = major.major_id 
WHERE major.college = 'Engineering'",0,1,1.1431,340,31,"SELECT COUNT(*) 
FROM member 
JOIN MajorAffiliation ON member.link_to_major = MajorAffiliation.major_id 
WHERE MajorAffiliation.college = 'College of Engineering'",ast,valid,1,1.0297,455,39,openai_compat
evo_ts_01314,TABLE_SPLIT,student_club,1314,Please list the full names of the students in the Student_Club that come from the Art and Design Department.,0,"SELECT m.first_name || ' ' || m.last_name AS full_name
FROM member m
JOIN major ma ON m.link_to_major = ma.major_id
WHERE ma.department = 'Art and Design'",0,0.9967,285,45,"SELECT m.first_name || ' ' || m.last_name AS full_name
FROM member m
JOIN MajorAffiliation ma ON m.link_to_major = ma.major_id
WHERE ma.department = 'Art and Design'",0,1.4305,295,47,"SELECT m.first_name || ' ' || m.last_name AS full_name
FROM member m
JOIN major ma ON m.link_to_major = ma.major_id
WHERE ma.department = 'Art and Design'",0,1,1.3946,359,45,"SELECT m.first_name || ' ' || m.last_name AS full_name 
FROM member AS m 
JOIN MajorAffiliation AS ma ON m.link_to_major = ma.major_id 
WHERE ma.department = 'Art and Design'",ast,silent_failure_suspected,0,1.3476,476,49,openai_compat
evo_ts_00717,TABLE_SPLIT,superhero,717,Please list all the superpowers of 3-D Man.,1,"SELECT sp.power_name
FROM superhero AS sh
JOIN hero_power AS hp ON sh.id = hp.hero_id
JOIN superpower AS sp ON hp.power_id = sp.id
WHERE sh.superhero_name = '3-D Man'",0,1.1656,221,51,"SELECT pd.power_name
FROM superhero s
JOIN hero_power hp ON s.id = hp.hero_id
JOIN PowerDetails pd ON hp.power_id = pd.id
WHERE s.superhero_name = '3-D Man'",1,1.3144,228,48,"SELECT sp.power_name
FROM superhero AS sh
JOIN hero_power AS hp ON sh.id = hp.hero_id
JOIN superpower AS sp ON hp.power_id = sp.id
WHERE sh.superhero_name = '3-D Man'",0,1,1.5605,302,51,"SELECT pd.power_name 
FROM superhero AS sh 
JOIN hero_power AS hp ON sh.id = hp.hero_id 
JOIN PowerDetails AS pd ON hp.power_id = pd.id 
WHERE sh.superhero_name = '3-D Man'",ast,silent_failure_suspected,1,1.8001,346,51,openai_compat
evo_ts_00720,TABLE_SPLIT,superhero,720,Please list the full names of all the superheroes with over 15 super powers.,0,"SELECT s.full_name
FROM superhero s
JOIN hero_power hp ON s.id = hp.hero_id
GROUP BY s.id
HAVING COUNT(hp.power_id) > 15",0,1.247,225,42,"SELECT hd.full_name
FROM Hero_Details hd
JOIN hero_power hp ON hd.id = hp.hero_id
GROUP BY hd.id
HAVING COUNT(hp.power_id) > 15",0,1.1054,245,44,"SELECT s.full_name
FROM superhero s
JOIN hero_power hp ON s.id = hp.hero_id
GROUP BY s.id
HAVING COUNT(hp.power_id) > 15",0,1,1.0949,296,42,"SELECT hd.full_name 
FROM Hero_Details AS hd 
JOIN hero_power AS hp ON hd.id = hp.hero_id 
GROUP BY hd.id 
HAVING COUNT(hp.power_id) > 15",ast,valid,0,1.1834,435,46,openai_compat
evo_ts_01149,TABLE_SPLIT,thrombosis_prediction,1149,Are there more in-patient or outpatient who were male? What is the deviation in percentage?,0,"WITH PatientCounts AS (
    SELECT 
        Admission,
        COUNT(*) AS Count
    FROM 
        Patient
    WHERE 
        SEX = 'Male'
    GROUP BY 
        Admission
),
TotalCount AS (
    SELECT 
        SUM(Count) AS Total
    FROM 
        PatientCounts
)
SELECT 
    Admission,
    Count,
    (Count * 100.0 / (SELECT Total FROM TotalCount)) AS Percentage
FROM 
    PatientCounts",0,1.7582,329,100,"WITH InPatientCount AS (
    SELECT COUNT(DISTINCT pa.ID) AS Count
    FROM PatientAdmission pa
    JOIN PatientInfo pi ON pa.ID = pi.ID
    WHERE pa.Admission = 'inpatient' AND pi.SEX = 'male'
),
OutPatientCount AS (
    SELECT COUNT(DISTINCT pa.ID) AS Count
    FROM PatientAdmission pa
    JOIN PatientInfo pi ON pa.ID = pi.ID
    WHERE pa.Admission = 'outpatient' AND pi.SEX = 'male'
)
SELECT 
    CASE 
        WHEN InPatientCount.Count > OutPatientCount.Count THEN 'In-patient'
        ELSE 'Out-patient'
    END AS MorePatients,
    ABS(InPatientCount.Count - OutPatientCount.Count) * 100.0 / 
    (InPatientCount.Count + OutPatientCount.Count) AS DeviationPercentage
FROM InPatientCount, OutPatientCount",0,2.1732,344,193,"WITH PatientCounts AS (
    SELECT 
        Admission,
        COUNT(*) AS Count
    FROM 
        Patient
    WHERE 
        SEX = 'Male'
    GROUP BY 
        Admission
),
TotalCount AS (
    SELECT 
        SUM(Count) AS Total
    FROM 
        PatientCounts
)
SELECT 
    Admission,
    Count,
    (Count * 100.0 / (SELECT Total FROM TotalCount)) AS Percentage
FROM 
    PatientCounts",0,1,1.3312,458,100,"WITH PatientCounts AS (
    SELECT pa.Admission, COUNT(*) AS Count
    FROM PatientAdmission pa
    JOIN PatientInfo pi ON pa.ID = pi.ID
    WHERE pi.SEX LIKE 'Male%'
    GROUP BY pa.Admission
), 
TotalCount AS (
    SELECT SUM(Count) AS Total FROM PatientCounts
) 
SELECT Admission, Count, (Count * 100.0 / (SELECT Total FROM TotalCount)) AS Percentage 
FROM PatientCounts",ast,silent_failure_suspected,0,3.54,1192,203,openai_compat
evo_ts_01150,TABLE_SPLIT,thrombosis_prediction,1150,What is the percentage of female patient were born after 1930?,0,"SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM Patient)) AS percentage
FROM Patient
WHERE SEX = 'Female' AND Birthday > '1930-12-31'",0,1.4719,324,44,"SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM PatientInfo WHERE Birthday > 1930)) AS FemalePercentage
FROM PatientInfo
WHERE SEX = 'Female' AND Birthday > 1930",0,1.6426,339,49,"SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM Patient)) AS percentage
FROM Patient
WHERE SEX = 'Female' AND Birthday > '1930-12-31'",0,1,1.1673,397,44,"SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM PatientInfo)) AS percentage 
FROM PatientInfo 
WHERE SEX = 'Female' AND Birthday > 19301231",ast,silent_failure_suspected,0,2.6308,1100,89,openai_compat
evo_ts_01151,TABLE_SPLIT,thrombosis_prediction,1151,"For patient born between Year 1930 to 1940, how many percent of them were inpatient?",0,"SELECT (COUNT(CASE WHEN Admission = 'inpatient' THEN 1 END) * 100.0 / COUNT(*)) AS Inpatient_Percentage
FROM Patient
WHERE strftime('%Y', Birthday) BETWEEN '1930' AND '1940'",0,1.5489,331,57,"SELECT (COUNT(DISTINCT pa.ID) * 100.0 / COUNT(DISTINCT pi.ID)) AS Inpatient_Percentage
FROM PatientInfo pi
JOIN PatientAdmission pa ON pi.ID = pa.ID
WHERE pi.Birthday BETWEEN 19300000 AND 19400000
AND pa.Admission = 'inpatient'",0,1.5708,346,72,"SELECT (COUNT(CASE WHEN Admission = 'inpatient' THEN 1 END) * 100.0 / COUNT(*)) AS Inpatient_Percentage
FROM Patient
WHERE strftime('%Y', Birthday) BETWEEN '1930' AND '1940'",0,1,1.3343,417,57,"SELECT 
    (COUNT(CASE WHEN pa.Admission = 'inpatient' THEN 1 END) * 100.0 / COUNT(*)) AS Inpatient_Percentage 
FROM 
    PatientInfo pi
JOIN 
    PatientAdmission pa ON pi.ID = pa.ID
WHERE 
    STRFTIME('%Y', pi.Birthday) LIKE '193%'",ast,silent_failure_suspected,0,2.7856,1165,160,openai_compat
evo_ts_01152,TABLE_SPLIT,thrombosis_prediction,1152,What is the ratio of outpatient to inpatient followed up treatment among all the 'SLE' diagnosed patient?,0,"SELECT 
    (SELECT COUNT(*) FROM Patient WHERE Diagnosis = 'SLE' AND Admission = 'outpatient') * 1.0 /
    (SELECT COUNT(*) FROM Patient WHERE Diagnosis = 'SLE' AND Admission = 'inpatient') AS OutpatientToInpatientRatio
FROM 
    Patient
WHERE 
    Diagnosis = 'SLE'",0,1.3915,331,76,"SELECT 
    (SELECT COUNT(*) FROM PatientAdmission pa
     JOIN PatientDiagnosis pd ON pa.ID = pd.ID
     WHERE pd.Diagnosis = 'SLE' AND pa.Admission = 'outpatient') * 1.0 /
    (SELECT COUNT(*) FROM PatientAdmission pa
     JOIN PatientDiagnosis pd ON pa.ID = pd.ID
     WHERE pd.Diagnosis = 'SLE' AND pa.Admission = 'inpatient') AS OutpatientToInpatientRatio",0,1.5739,346,104,"SELECT 
    (SELECT COUNT(*) FROM Patient WHERE Diagnosis = 'SLE' AND Admission = 'outpatient') * 1.0 /
    (SELECT COUNT(*) FROM Patient WHERE Diagnosis = 'SLE' AND Admission = 'inpatient') AS OutpatientToInpatientRatio",0,1,1.0679,436,63,"SELECT 
    (SELECT COUNT(*) 
     FROM PatientDiagnosis pd
     JOIN PatientAdmission pa ON pd.ID = pa.ID
     WHERE pd.Diagnosis = 'SLE' AND pa.Admission = 'outpatient') * 1.0 / 
    (SELECT COUNT(*) 
     FROM PatientDiagnosis pd
     JOIN PatientAdmission pa ON pd.ID = pa.ID
     WHERE pd.Diagnosis = 'SLE' AND pa.Admission = 'inpatient') AS OutpatientToInpatientRatio
FROM PatientDiagnosis
WHERE Diagnosis = 'SLE'",ast,valid,0,1.6946,552,120,openai_compat
evo_ts_00195,TABLE_SPLIT,toxicology,195,What is the most common bond type?,1,"SELECT bond_type
FROM bond
GROUP BY bond_type
ORDER BY COUNT(*) DESC
LIMIT 1",0,1.0859,123,26,"SELECT bond_type
FROM BondDetails
JOIN BondMolecule ON BondDetails.bond_id = BondMolecule.bond_id
GROUP BY bond_type
ORDER BY COUNT(*) DESC
LIMIT 1",1,0.9564,133,45,"SELECT bond_type
FROM bond
GROUP BY bond_type
ORDER BY COUNT(*) DESC
LIMIT 1",0,1,1.6375,178,26,SELECT bond_type FROM BondDetails GROUP BY bond_type ORDER BY COUNT(*) DESC LIMIT 1,ast,valid,1,1.1383,292,23,openai_compat
evo_ts_00196,TABLE_SPLIT,toxicology,196,"In the non-carcinogenic molecules, how many contain chlorine atoms?",0,"SELECT COUNT(DISTINCT m.molecule_id) 
FROM molecule m
JOIN atom a ON m.molecule_id = a.molecule_id
WHERE m.label != 'carcinogenic' AND a.element = 'chlorine'",0,1.1563,130,50,"SELECT COUNT(DISTINCT a.molecule_id) 
FROM atom a
JOIN MoleculeInfo m ON a.molecule_id = m.molecule_id
WHERE a.element = 'Chlorine' AND m.label != 'carcinogenic'",0,1.3279,132,53,"SELECT COUNT(DISTINCT m.molecule_id) 
FROM molecule m
JOIN atom a ON m.molecule_id = a.molecule_id
WHERE m.label != 'carcinogenic' AND a.element = 'chlorine'",0,1,1.4442,209,50,"SELECT COUNT(DISTINCT m.molecule_id) 
FROM MoleculeInfo AS m 
JOIN atom AS a ON m.molecule_id = a.molecule_id 
WHERE m.label <> 'carcinogenic' AND a.element = 'chlorine'",ast,silent_failure_suspected,0,1.4406,235,54,openai_compat
